thread_root_id,root_time,thread_len,matched_post_count,join_coverage,matched_post_ids,matched_user_ids
38082695,202308190139,6,1,0.1667,175801,114
38088065,202306080339,8,1,0.125,656672,4890
38092363,202401011351,2,1,0.5,362849,379
38099320,202401172129,4,1,0.25,175983,114
38099340,202401152053,3,1,0.3333,175983,114
38099493,202401011614,3,1,0.3333,175983,114
38099665,202312181627,2,1,0.5,175983,114
38099695,202312120550,2,1,0.5,175983,114
38099705,202312090003,6,1,0.1667,175983,114
38099712,202312080219,3,1,0.3333,175983,114
8723167,202311101419,4,1,0.25,65841,9
38127534,202402171634,6,1,0.1667,153431,379
38138095,202402121828,9,1,0.1111,280965,21598
38143563,202402100747,9,1,0.1111,699779,319
38143738,202402101812,17,1,0.0588,304272,379
38143747,202402101600,5,1,0.2,151736,379
5522071,202311132017,5,1,0.2,280965,21598
38186233,202311120556,5,1,0.2,17829,9487
38189954,202310312135,14,1,0.0714,157526,16202
38202239,202309151525,8,1,0.125,243289,6776
38202387,202309131433,15,2,0.1333,"243289,124766","379,6776"
6664377,202401220122,12,1,0.0833,175990,114
4650182,202309191702,23,1,0.0435,181552,1168
38243446,202402211610,6,1,0.1667,175861,114
38268783,202401131328,11,1,0.0909,98207,9
24415400,202401102253,17,1,0.0588,98207,9
799357,202401071534,14,1,0.0714,17829,9487
38280615,202403161752,7,1,0.1429,154192,319
38280634,202403161400,3,1,0.3333,154192,319
15889141,202401150710,6,1,0.1667,142854,379
38283597,202311271300,5,1,0.2,142854,379
38301582,202308300133,4,1,0.25,331799,4890
38306486,202402232227,5,1,0.2,304272,379
38308395,202311112132,4,1,0.25,17829,9487
38309679,202310061813,3,1,0.3333,17829,9487
38310646,202310032325,3,1,0.3333,62782,114
7745508,202403161824,15,1,0.0667,676960,9
38324375,202311231629,13,1,0.0769,1619,319
38330282,202310051737,5,1,0.2,175839,114
38330406,202309140930,3,1,0.3333,126138,379
38330463,202309061905,2,1,0.5,126138,379
38337459,202308291651,5,1,0.2,175953,114
28746648,202403161357,15,1,0.0667,153431,379
38345610,202401250018,2,1,0.5,175874,114
38345663,202309201509,5,2,0.4,"175852,175861",114
38345961,202401302215,16,1,0.0625,198272,4890
38346151,202311201754,8,1,0.125,198272,4890
38346206,202310161549,6,1,0.1667,198272,4890
24779465,202312041600,12,2,0.1667,"175870,175871",114
38353258,202402031233,10,1,0.1,1619,319
858735,202401151349,15,1,0.0667,213672,319
8523578,202311171522,9,1,0.1111,1619,319
127088,202403100627,16,1,0.0625,65902,319
38366736,202402141320,2,1,0.5,175861,114
38377452,202401311644,8,1,0.125,175965,114
38389057,202402101602,9,1,0.1111,616583,9487
697724,202403172256,15,1,0.0667,65583,114
27280618,202402251631,18,1,0.0556,673306,12030
15458812,202312181531,11,1,0.0909,855613,83284
38390515,202311240445,3,1,0.3333,175856,114
2877573,202310241346,17,1,0.0588,146400,379
38408700,202401301955,2,1,0.5,698786,379
38408758,202307041604,3,1,0.3333,698786,379
30928654,202402271243,4,1,0.25,426033,379
38427926,202312281621,5,1,0.2,175849,114
13552827,202312191943,23,1,0.0435,53521,319
38428193,202310131327,2,1,0.5,173813,319
19470757,202305120104,5,1,0.2,93078,379
38436666,202401280911,3,1,0.3333,159445,319
38436909,202401061156,12,1,0.0833,17829,9487
38437624,202310060735,4,1,0.25,159445,319
38449365,202309072043,2,1,0.5,128088,319
38449928,202307051648,3,1,0.3333,128088,319
38450000,202307021152,2,1,0.5,128088,319
38450028,202307012115,2,1,0.5,128088,319
4693812,202308160026,5,1,0.2,135745,379
19588518,202308032039,2,1,0.5,135745,379
38464814,202305122033,4,1,0.25,424946,379
38464819,202305020348,6,1,0.1667,424946,379
38468956,202309100809,2,1,0.5,144766,626
38468960,202309081911,2,1,0.5,144766,626
38470782,202402260639,5,1,0.2,146400,379
38479466,202402241715,5,1,0.2,154192,319
12240454,202309060449,26,1,0.0385,566596,8643
10782462,202308120208,9,1,0.1111,146400,379
10073816,202310200943,3,1,0.3333,141407,379
7506386,202311302157,7,1,0.1429,175827,114
38520828,202309221549,4,1,0.25,175827,114
8056363,202403010442,6,1,0.1667,2668530,379
9546614,202402270034,9,1,0.1111,164143,379
38527529,202402200100,6,1,0.1667,164143,379
38527674,202401190133,8,1,0.125,164433,8923
38527916,202311280108,6,1,0.1667,164143,379
738813,202305230223,33,1,0.0303,175964,114
38546602,202311161836,11,1,0.0909,17829,9487
38548058,202402271016,7,1,0.1429,154192,319
38549327,202402071647,12,1,0.0833,154192,319
38550404,202401241316,5,1,0.2,154192,319
282666,202312211207,22,1,0.0455,142889,16199
38554870,202311290552,4,1,0.25,142854,379
16636357,202311131747,7,1,0.1429,133132,319
38561063,202402241404,5,1,0.2,1384584,4887
38566394,202312240044,3,1,0.3333,855613,83284
38567879,202403180750,2,1,0.5,1917260,379
38567882,202403181136,2,1,0.5,1917260,379
38567904,202403172359,2,1,0.5,1917260,379
38567906,202403180102,4,1,0.25,1917260,379
38567979,202403170701,2,1,0.5,1917260,379
38568031,202403150735,2,1,0.5,1917260,379
38568059,202403141157,3,1,0.3333,1917260,379
38568106,202403120137,2,1,0.5,1917260,379
38411536,202403100340,2,1,0.5,1917260,379
38568229,202403060002,2,1,0.5,1917260,379
38568242,202403041259,2,1,0.5,1917260,379
38571315,202401090800,10,1,0.1,173817,319
38571884,202311280650,7,1,0.1429,173817,319
38575414,202401121907,8,1,0.125,698192,319
38578274,202312072125,13,1,0.0769,17829,9487
9546445,202402280108,10,1,0.1,164143,379
38621070,202311071912,30,1,0.0333,164433,8923
14877911,202401232333,14,1,0.0714,17829,9487
38641013,202308201903,3,1,0.3333,85955,319
38641084,202308122330,3,1,0.3333,85955,319
38642843,202310070322,3,1,0.3333,25418,319
14575884,202403050016,8,1,0.125,153431,379
38669774,202309280244,4,1,0.25,124766,379
38673059,202311221620,22,1,0.0455,213672,319
38682519,202304280924,5,1,0.2,93078,379
17867216,202312102020,28,1,0.0357,175789,114
38691742,202403152051,3,1,0.3333,147129,379
38691748,202403150656,5,1,0.2,1619,319
23902713,202401250657,6,1,0.1667,1619,319
38693302,202312241417,12,1,0.0833,1619,319
38693330,202312221451,5,1,0.2,1619,319
38693351,202312220527,12,1,0.0833,1619,319
8522862,202312171026,6,1,0.1667,1619,319
38693479,202312140639,3,1,0.3333,147129,379
38694220,202311100512,3,1,0.3333,1619,319
38694308,202311071425,8,1,0.125,1619,319
38695987,202309061540,8,1,0.125,157526,16202
38696082,202309031431,8,1,0.125,157526,16202
38696178,202309021046,11,1,0.0909,1619,319
3148655,202308271942,6,1,0.1667,157526,16202
38696422,202308270907,14,1,0.0714,1619,319
38696522,202308251201,14,1,0.0714,1619,319
38696702,202308202048,6,1,0.1667,157526,16202
38696766,202308210516,3,1,0.3333,157526,16202
38696801,202308201544,8,1,0.125,1619,319
38699990,202309190629,3,1,0.3333,98207,9
22417420,202310230402,26,1,0.0385,46012,379
38703863,202401131115,9,1,0.1111,175913,114
38705675,202310060916,12,1,0.0833,1619,319
12277381,202312192151,9,1,0.1111,213672,319
38714434,202403060435,3,1,0.3333,25871,319
38714555,202401092324,2,1,0.5,25871,319
38714558,202401100321,2,1,0.5,25871,319
3217224,202311181911,4,1,0.25,175960,114
38715432,202306211259,2,1,0.5,698331,379
17584359,202305121638,9,1,0.1111,698331,379
9198091,202310021647,3,1,0.3333,243352,379
38733405,202312311808,4,1,0.25,691597,4890
38737317,202312051954,5,1,0.2,17829,9487
38740661,202308201745,15,1,0.0667,161509,17627
38740690,202308101426,4,1,0.25,161509,17627
38783742,202402231859,5,1,0.2,198272,4890
9323152,202401250711,4,1,0.25,161143,319
13424029,202401120851,2,1,0.5,161143,319
23786795,202401060910,7,1,0.1429,161143,319
38785161,202312270259,12,1,0.0833,198272,4890
17966761,202312251900,5,1,0.2,198272,4890
38785333,202312240810,3,1,0.3333,161143,319
38785595,202312180154,9,1,0.1111,198272,4890
33358704,202312040711,3,1,0.3333,161143,319
38786148,202312021734,2,1,0.5,161143,319
38786413,202311231809,2,1,0.5,161143,319
4114478,202311200319,13,1,0.0769,57993,319
38786698,202311141821,3,1,0.3333,161143,319
38787298,202311011628,6,1,0.1667,161143,319
2302831,202310291742,2,1,0.5,161143,319
14458946,202310271800,3,1,0.3333,161143,319
32040260,202310251844,2,1,0.5,161143,319
6139068,202310241855,3,1,0.3333,161143,319
38787712,202310221846,2,1,0.5,161143,319
21274926,202310191648,2,1,0.5,161143,319
38787932,202310181843,3,1,0.3333,161143,319
38787972,202310161658,3,1,0.3333,161143,319
38787974,202310171755,6,1,0.1667,161143,319
38788086,202310151858,2,1,0.5,161143,319
38788139,202310141801,3,1,0.3333,161143,319
24346104,202310091807,3,1,0.3333,161143,319
38798278,202308040252,6,1,0.1667,175849,114
339190,202310090143,16,1,0.0625,198272,4890
38817728,202403171247,5,1,0.2,1193982,20037
1658967,202309192256,8,1,0.125,44791,4890
38821301,202401300000,15,1,0.0667,175937,114
38821733,202312281402,7,1,0.1429,156764,379
11771199,202311290430,5,1,0.2,138252,114
38826446,202402131634,9,1,0.1111,699779,319
38826879,202402032131,8,1,0.125,699779,319
38828029,202312111915,5,1,0.2,699779,319
38829241,202311211815,2,1,0.5,699779,319
35909246,202310191643,4,1,0.25,699779,319
38831209,202310152010,2,1,0.5,699779,319
38835961,202307202255,3,1,0.3333,699779,319
13871432,202307021444,5,1,0.2,699779,319
38838131,202306112208,2,1,0.5,699779,319
38838560,202402222146,4,1,0.25,853070,379
38838576,202402202120,5,1,0.2,855613,83284
38839052,202401092345,5,1,0.2,855613,83284
38839230,202312301434,6,1,0.1667,855613,83284
38839257,202312291831,5,2,0.4,"853070,46012",379
15458333,202312212301,4,1,0.25,855613,83284
38839420,202312200224,6,1,0.1667,855613,83284
38840066,202309152033,21,1,0.0476,855613,83284
17572013,202401070936,7,1,0.1429,98207,9
38862794,202311140520,6,1,0.1667,25871,319
38877025,202307032050,14,1,0.0714,331799,4890
38877074,202307022139,5,1,0.2,331799,4890
38878569,202312180921,8,1,0.125,1619,319
38878654,202312121802,9,1,0.1111,1619,319
38879006,202311220745,3,1,0.3333,1619,319
38879446,202307120734,2,1,0.5,175937,114
38881738,202309242252,4,1,0.25,129282,379
38881757,202309261506,2,1,0.5,129282,379
38881937,202402071714,2,1,0.5,112870,5332
27019463,202401312037,3,1,0.3333,304272,379
38885741,202401290648,6,1,0.1667,213672,319
38887798,202312202109,56,1,0.0179,304272,379
38890291,202311031955,7,1,0.1429,1619,319
38912953,202310041135,8,1,0.125,699667,9
18441810,202310280817,6,1,0.1667,159588,626
38923445,202310041327,5,1,0.2,699664,379
38926548,202401270004,7,1,0.1429,175890,114
38928612,202312021655,8,1,0.125,275802,626
38929064,202311161629,5,1,0.2,175890,114
38929096,202311132133,5,1,0.2,175890,114
38929335,202311081442,7,1,0.1429,275802,626
31582811,202401262225,12,1,0.0833,146400,379
38940341,202312240944,8,1,0.125,154192,319
38944274,202311032104,2,1,0.5,175964,114
38944279,202310110201,2,1,0.5,175964,114
6024511,202402112056,8,1,0.125,673306,12030
38962694,202310311603,7,1,0.1429,705561,379
38963667,202310031504,8,1,0.125,705561,379
38968832,202312221452,8,1,0.125,175913,114
7409799,202310302014,22,1,0.0455,1619,319
28063361,202310131652,4,1,0.25,699671,9
38972639,202308312055,6,1,0.1667,1619,319
12285858,202309090213,18,1,0.0556,175797,114
38976363,202309071833,9,3,0.3333,"175792,175827,175831",114
38981545,202312032231,5,1,0.2,17829,9487
38990340,202312231600,32,1,0.0312,146400,379
38991554,202309190458,12,1,0.0833,181552,1168
38993535,202401100853,5,1,0.2,17829,9487
38993975,202312161806,5,1,0.2,17829,9487
38994313,202311300653,4,1,0.25,151736,379
38998246,202312140017,7,1,0.1429,2540986,379
39025120,202310170822,3,1,0.3333,334534,379
39025705,202310101806,3,1,0.3333,56842,9
39029896,202311140635,4,1,0.25,161072,319
39032000,202309072203,2,1,0.5,175888,114
39044447,202310140119,17,1,0.0588,231702,8923
39047119,202403140830,2,1,0.5,164143,379
39047651,202403081842,15,1,0.0667,164143,379
39047657,202403080933,3,1,0.3333,164143,379
8096056,202403080926,5,1,0.2,164143,379
9544700,202403070229,5,1,0.2,164143,379
9544694,202403070206,19,1,0.0526,164143,379
18153442,202403040843,13,1,0.0769,164143,379
9546132,202403010318,5,1,0.2,164143,379
39049007,202402271828,4,1,0.25,164143,379
8882767,202402261831,17,1,0.0588,164143,379
7437990,202402252234,12,1,0.0833,164143,379
39049498,202402242208,2,1,0.5,164143,379
39049768,202402210612,17,1,0.0588,164433,8923
39049926,202402190838,6,1,0.1667,164433,8923
9548042,202402150440,8,1,0.125,164143,379
39050471,202402150240,7,1,0.1429,164143,379
39051010,202402070808,10,1,0.1,164143,379
39051564,202402032149,14,1,0.0714,164143,379
9549784,202402010250,11,1,0.0909,164143,379
39051891,202401300122,10,1,0.1,164143,379
39052872,202401190700,3,1,0.3333,164433,8923
39052980,202401181918,10,1,0.1,164143,379
39055637,202312180652,4,1,0.25,164143,379
39055995,202312160632,15,1,0.0667,164143,379
39056821,202312101924,9,1,0.1111,164143,379
9555085,202311281945,9,1,0.1111,164143,379
39060760,202311080633,28,1,0.0357,231702,8923
24348274,202310270141,5,1,0.2,164433,8923
39062201,202310250819,7,1,0.1429,231702,8923
39064518,202309300525,8,1,0.125,164433,8923
39065189,202309240605,14,1,0.0714,231702,8923
39066675,202308220823,5,1,0.2,164433,8923
11252240,202308191744,2,1,0.5,56842,9
39072906,202403071806,6,1,0.1667,1258048,4890
39077784,202402020328,11,1,0.0909,175824,114
39086204,202309292152,18,1,0.0556,138252,114
18186911,202308230219,7,1,0.1429,25871,319
30928529,202403061108,11,1,0.0909,175913,114
39099862,202402281606,7,1,0.1429,304272,379
39100415,202402261937,7,1,0.1429,17829,9487
27017570,202402261527,5,1,0.2,1619,319
1789708,202312182006,10,1,0.1,159588,626
15423926,202312131206,6,1,0.1667,213672,319
17768330,202311161656,10,1,0.1,213672,319
39128589,202311060729,7,1,0.1429,17829,9487
3148214,202310062039,11,1,0.0909,213672,319
39139453,202310091211,8,1,0.125,17829,9487
39142710,202309280833,10,1,0.1,699671,9
39144023,202309230828,3,1,0.3333,1619,319
25179736,202309111146,6,1,0.1667,1619,319
12605156,202309081459,19,1,0.0526,1619,319
2245834,202309020609,6,1,0.1667,157526,16202
39148753,202308280731,7,1,0.1429,17829,9487
39151834,202402040946,19,1,0.0526,118744,379
39151945,202312240734,7,1,0.1429,118744,379
3819164,202403140104,17,1,0.0588,1235530,83528
39183631,202309241706,4,1,0.25,331799,4890
10900953,202311172043,34,1,0.0294,699779,319
13184643,202309090944,5,1,0.2,175950,114
39186192,202402191719,7,1,0.1429,154192,319
17914774,202312271948,16,1,0.0625,275802,626
2032434,202311071147,8,1,0.125,132820,319
39215125,202403131906,2,1,0.5,25868,319
39215503,202402071346,8,1,0.125,243565,379
39219265,202310131327,3,1,0.3333,138699,319
39246608,202402200131,3,1,0.3333,1235582,83528
39258594,202308021204,4,1,0.25,1044673,379
34740,202310011812,11,1,0.0909,86058,9
24823611,202307040301,7,1,0.1429,331799,4890
5507534,202307040314,17,1,0.0588,331799,4890
39284363,202307020415,9,1,0.1111,331799,4890
39284365,202307020431,6,1,0.1667,331799,4890
39284367,202307020439,7,1,0.1429,331799,4890
39307432,202402102001,3,1,0.3333,1258048,4890
36622187,202403011134,25,1,0.04,175913,114
670353,202401102033,11,1,0.0909,98207,9
39319962,202309191027,6,1,0.1667,140428,319
39320184,202309221741,4,1,0.25,175861,114
39320196,202309190904,3,1,0.3333,175861,114
39320211,202309121858,2,1,0.5,175839,114
39320227,202308311302,3,1,0.3333,175879,114
39326192,202403140007,11,1,0.0909,853070,379
39333827,202402181651,6,1,0.1667,699779,319
36475790,202402021556,9,1,0.1111,153431,379
39335053,202312040213,13,1,0.0769,65902,319
39336020,202311060213,5,1,0.2,138252,114
33274302,202310261424,7,1,0.1429,275802,626
39340194,202311202305,8,1,0.125,683376,12030
12140929,202402142143,6,1,0.1667,2271056,9487
2423792,202307311740,6,1,0.1667,25372,319
39344152,202312170200,7,1,0.1429,153431,379
39354299,202311101147,7,1,0.1429,132820,319
39355066,202401261349,3,1,0.3333,156764,379
4946330,202312011346,53,3,0.0566,"175797,175848,175861",114
12392153,202310061751,38,1,0.0263,175836,114
7354286,202312190543,34,1,0.0294,25871,319
39357716,202308132244,11,1,0.0909,198272,4890
39371002,202307060208,2,1,0.5,702722,379
39388423,202307060156,3,1,0.3333,122323,9
2825536,202310200418,12,1,0.0833,702926,379
39406480,202310160709,5,1,0.2,173817,319
39406576,202310090618,6,1,0.1667,173817,319
37143325,202310060622,4,1,0.25,173817,319
39412614,202402220848,4,1,0.25,175934,114
39412629,202311210118,2,1,0.5,175934,114
4654661,202401020845,6,1,0.1667,159445,319
39441294,202401162335,2,1,0.5,175824,114
39441488,202309241903,4,2,0.5,"175824,175890",114
39441991,202311090727,4,1,0.25,175912,114
39451431,202311091007,6,1,0.1667,100448,319
39459361,202402090133,5,1,0.2,175960,114
15817697,202402052357,16,1,0.0625,853070,379
39459706,202403161501,3,1,0.3333,25791,319
39459754,202403130828,3,1,0.3333,25871,319
39459935,202403050640,4,1,0.25,25791,319
39460012,202403020707,2,1,0.5,25791,319
39460135,202402250649,3,1,0.3333,25791,319
39460467,202402111403,4,1,0.25,25791,319
39460470,202402111440,7,1,0.1429,25791,319
39460941,202401271423,5,1,0.2,25791,319
39461073,202401210747,2,1,0.5,25791,319
39461124,202401191702,2,1,0.5,25791,319
39461173,202401141531,15,1,0.0667,25791,319
39462512,202312020840,18,1,0.0556,25871,319
39462591,202311301648,2,1,0.5,25791,319
39468574,202308272113,3,1,0.3333,25871,319
13552895,202311070058,3,1,0.3333,53521,319
12509884,202310240251,7,1,0.1429,124766,379
4072401,202310191942,5,1,0.2,124766,379
39471303,202309090114,4,1,0.25,124766,379
39471314,202309061819,10,1,0.1,124766,379
39471331,202309051327,5,1,0.2,124766,379
39471431,202308131543,2,1,0.5,124766,379
39474856,202402271410,9,1,0.1111,175913,114
3925581,202403091316,14,1,0.0714,153431,379
39475547,202402051846,14,1,0.0714,175797,114
39476147,202311121613,7,1,0.1429,146400,379
39476373,202402192240,2,1,0.5,175983,114
27162900,202402192025,4,1,0.25,154192,319
39482044,202312250849,3,1,0.3333,73844,4890
39484433,202310031910,7,1,0.1429,73844,4890
39487190,202308290727,5,1,0.2,249023,379
39488077,202312131829,12,1,0.0833,133352,9
39488341,202308231505,4,1,0.25,133355,379
39494108,202402230854,7,1,0.1429,151736,379
39502302,202312040403,2,1,0.5,331799,4890
33073260,202403041505,4,1,0.25,153431,379
39507987,202403010616,4,1,0.25,138252,114
23185871,202403010525,8,1,0.125,138252,114
39509740,202402230411,6,1,0.1667,153431,379
39510796,202402151723,7,1,0.1429,275802,626
39515139,202311102013,3,1,0.3333,153431,379
39515292,202311101657,3,1,0.3333,153431,379
39515307,202311101650,3,1,0.3333,153431,379
8943219,202310262203,5,1,0.2,699779,319
39526009,202310072226,18,1,0.0556,102256,379
19542269,202310150243,9,1,0.1111,175960,114
39527953,202310122131,11,1,0.0909,46012,379
10950562,202309172104,13,1,0.0769,102256,379
39545674,202306182049,5,1,0.2,138252,114
3029939,202402192009,10,1,0.1,683376,12030
39583936,202310131224,2,1,0.5,196028,626
39584119,202309201120,20,1,0.05,196028,626
39590829,202403110514,3,1,0.3333,164143,379
9544402,202403092031,4,1,0.25,164143,379
9544736,202403062337,12,1,0.0833,164143,379
39590884,202403062131,2,1,0.5,164143,379
8097273,202401192056,12,1,0.0833,164433,8923
39591266,202401220033,5,1,0.2,164433,8923
39604122,202305270357,11,1,0.0909,424946,379
39605792,202403121313,7,1,0.1429,275802,626
382123,202402142341,16,1,0.0625,275802,626
34067039,202401160108,3,1,0.3333,275802,626
39619295,202312162305,5,1,0.2,65583,114
39661246,202310281523,5,1,0.2,198272,4890
13437122,202310241604,10,1,0.1,198272,4890
30016035,202310070139,9,1,0.1111,198272,4890
39671764,202311201959,12,1,0.0833,132820,319
39677789,202309161710,13,1,0.0769,146400,379
39692251,202309130751,3,1,0.3333,157526,16202
39698592,202402222319,8,1,0.125,25871,319
6369566,202401130148,21,1,0.0476,25791,319
39711732,202311102053,2,1,0.5,362849,379
17409890,202308050212,13,1,0.0769,138252,114
39719137,202309262018,3,1,0.3333,436412,273835
21083341,202311120816,16,1,0.0625,25871,319
39733545,202310180931,5,1,0.2,425788,379
39733596,202310151404,4,1,0.25,425788,379
15723824,202401051502,25,1,0.04,124766,379
39741802,202402061357,17,1,0.0588,1881041,379
39745136,202308281422,4,1,0.25,593270,379
24417958,202402032006,31,1,0.0323,153431,379
39752514,202310141129,16,1,0.0625,142889,16199
39756234,202403131728,6,1,0.1667,65583,114
39757723,202402132317,7,1,0.1429,65583,114
39758457,202401192200,3,1,0.3333,65583,114
28820263,202312241733,2,1,0.5,161143,319
39765624,202311061830,4,1,0.25,280965,21598
39768983,202311220633,4,1,0.25,1619,319
691402,202311110943,20,1,0.05,604028,319
39770862,202403082249,12,1,0.0833,181544,1168
39771160,202309151510,4,1,0.25,17413,9487
39800544,202310092120,2,1,0.5,46012,379
39800548,202310060138,2,1,0.5,46012,379
39800553,202309302331,2,1,0.5,46012,379
26611856,202310211815,8,1,0.125,1601235,9487
34025399,202309271910,4,1,0.25,159734,379
20588359,202308210404,9,1,0.1111,124766,379
5178232,202310120830,6,1,0.1667,699671,9
39838233,202403091117,7,1,0.1429,304272,379
8141888,202402141244,3,1,0.3333,145655,319
19792866,202308101455,7,1,0.1429,175852,114
30904417,202403031515,12,1,0.0833,146400,379
39905775,202402161559,9,1,0.1111,154192,319
39923824,202310071807,21,1,0.0476,98727,379
39928322,202402030334,5,1,0.2,25871,319
34017498,202312141459,4,1,0.25,153431,379
39932284,202308111323,10,1,0.1,138252,114
39940124,202311011247,2,1,0.5,213672,319
39940534,202311250014,4,1,0.25,198272,4890
39941169,202402110101,3,1,0.3333,699779,319
39943900,202312150238,2,1,0.5,138252,114
39954566,202312021630,8,1,0.125,1384539,4887
39965438,202310202307,7,1,0.1429,17829,9487
39965895,202310170612,6,1,0.1667,17829,9487
28649973,202310042012,7,1,0.1429,159588,626
39968920,202309141128,12,1,0.0833,17829,9487
7482136,202309170851,3,1,0.3333,25736,319
39978040,202311151646,19,1,0.0526,46012,379
39981952,202307160026,5,1,0.2,676030,379
39982000,202307151555,2,1,0.5,676030,379
39982100,202307131927,3,1,0.3333,676030,379
39982343,202307070118,4,1,0.25,676030,379
39983505,202401072209,7,1,0.1429,62782,114
13194371,202401260656,30,1,0.0333,604028,319
2116631,202311250531,9,1,0.1111,604028,319
39999624,202311242058,9,1,0.1111,98207,9
2136026,202310131315,6,1,0.1667,3307551,54349
40014362,202312150622,10,1,0.1,1619,319
40015551,202403172020,11,1,0.0909,702083,379
40016517,202403150620,5,1,0.2,275802,626
40028444,202402142346,4,1,0.25,275802,626
40032890,202401311153,3,1,0.3333,25871,319
40035347,202401142045,7,1,0.1429,699779,319
29143010,202311280337,10,1,0.1,25791,319
40056124,202311031619,5,1,0.2,138252,114
40074378,202309191601,6,1,0.1667,102256,379
40074406,202309191615,3,1,0.3333,102256,379
40073812,202309180516,7,1,0.1429,102256,379
40075328,202309172329,10,1,0.1,102256,379
40076135,202309160008,5,1,0.2,102256,379
12424470,202308221743,10,1,0.1,102256,379
9523337,202309141916,14,1,0.0714,102256,379
40078546,202309120600,18,1,0.0556,102256,379
40080631,202309090200,9,1,0.1111,138252,114
12432988,202309052049,6,1,0.1667,102256,379
8592234,202309051932,7,1,0.1429,102256,379
12435664,202308290053,6,1,0.1667,102256,379
14594739,202308030134,9,1,0.1111,102256,379
40035611,202307261757,9,1,0.1111,102256,379
40096477,202308161922,4,1,0.25,102256,379
40096518,202308161927,4,1,0.25,102256,379
40105498,202307290547,8,1,0.125,138252,114
40106944,202307271738,4,1,0.25,138252,114
40111519,202307211517,8,1,0.125,138252,114
40112175,202307201839,10,1,0.1,331799,4890
40114989,202401120134,17,1,0.0588,175852,114
40115073,202312241458,3,1,0.3333,175861,114
40115158,202311201844,3,1,0.3333,175874,114
7606783,202310270807,7,2,0.2857,"175874,175851",114
40115306,202310060101,7,1,0.1429,175798,114
40115499,202308100158,6,1,0.1667,175875,114
40115519,202308030152,5,1,0.2,175870,114
75368,202402201603,20,1,0.05,153431,379
40156710,202402160731,8,1,0.125,154192,319
40156907,202401252124,3,1,0.3333,133132,319
40159115,202310280956,4,1,0.25,159445,319
40159248,202310060959,5,1,0.2,159445,319
40159269,202310011423,3,1,0.3333,159445,319
22437669,202310162309,7,1,0.1429,25418,319
40168383,202402062029,2,1,0.5,175940,114
15429659,202402020618,2,1,0.5,175940,114
20304166,202310042356,5,1,0.2,175940,114
16014091,202309300343,3,1,0.3333,175940,114
10558166,202309190013,16,1,0.0625,175940,114
30619921,202309232303,3,1,0.3333,175940,114
40168423,202309232016,4,1,0.25,175940,114
21023171,202309221820,3,1,0.3333,175940,114
3213163,202309191652,4,1,0.25,175940,114
40168442,202309191740,2,1,0.5,175940,114
30619942,202309190002,4,1,0.25,175940,114
40170785,202402211840,3,1,0.3333,175934,114
40190944,202307011912,4,1,0.25,212512,17096
40193571,202304281533,4,1,0.25,135131,6776
13185975,202309141834,20,2,0.1,"175795,175861",114
40216003,202308250436,3,1,0.3333,102256,379
40217645,202402152005,9,1,0.1111,65902,319
40218890,202311301542,16,1,0.0625,161098,319
40223914,202310130424,8,1,0.125,231702,8923
40234802,202402171729,7,1,0.1429,1258048,4890
40240087,202309070234,2,1,0.5,175849,114
33027044,202305162050,12,1,0.0833,132386,319
18262003,202402280307,18,1,0.0556,2974,319
40301220,202305031552,4,1,0.25,212512,17096
523302,202312022210,28,1,0.0357,213672,319
40319145,202311302033,5,1,0.2,161509,17627
40321361,202309190610,2,1,0.5,855613,83284
40327589,202401140206,5,1,0.2,175937,114
40342321,202311080237,4,1,0.25,566596,8643
3156365,202311012253,5,1,0.2,566596,8643
162885,202310082246,4,1,0.25,715643,319
19514281,202308120843,2,1,0.5,175871,114
1649671,202403121220,3,1,0.3333,145655,319
40383714,202403020445,23,1,0.0435,392292,379
13567289,202310122238,13,1,0.0769,146400,379
471124,202309140136,21,1,0.0476,25736,319
40396708,202309131524,2,1,0.5,160418,114
40396773,202308061345,2,1,0.5,160418,114
40403868,202307251526,2,1,0.5,880554,63826
40405388,202307022026,5,1,0.2,567723,8643
2328513,202309260724,7,1,0.1429,175953,114
8061035,202402112329,8,1,0.125,175797,114
40421197,202401012246,3,1,0.3333,93078,379
40429589,202402231938,2,1,0.5,17829,9487
40429784,202402171927,12,1,0.0833,17829,9487
29647236,202402081356,8,1,0.125,175913,114
40430076,202402082134,8,1,0.125,17829,9487
40430860,202401161216,6,1,0.1667,17829,9487
40431034,202401100617,2,1,0.5,17829,9487
27022138,202312301133,10,1,0.1,17829,9487
40431625,202312140941,4,1,0.25,17829,9487
40431794,202312052030,5,1,0.2,17829,9487
10448066,202311071556,9,1,0.1111,17829,9487
40432903,202311012132,10,1,0.1,17829,9487
37821673,202310281901,17,1,0.0588,17829,9487
40433133,202310271700,5,1,0.2,17829,9487
27233858,202310132056,12,1,0.0833,17829,9487
266763,202310201842,9,1,0.1111,17829,9487
40434497,202310022044,5,1,0.2,17829,9487
40435236,202309162154,6,1,0.1667,17829,9487
36320499,202309131421,19,1,0.0526,17829,9487
40435715,202309101057,5,1,0.2,17829,9487
40436189,202308292007,3,1,0.3333,17829,9487
40450769,202311060707,14,1,0.0714,198272,4890
5531625,202402252211,8,1,0.125,671291,2486
25179731,202309111114,3,1,0.3333,1619,319
26244170,202308041921,7,1,0.1429,198272,4890
40477521,202312261848,4,1,0.25,1619,319
